,name,size,format,mode,category,sample
4076,0078.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4077,0079.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4078,0080.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4079,0081.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4080,0082.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4081,0083.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4082,0084.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4083,0085.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4084,0086.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4085,0087.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4086,0088.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4087,0089.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4088,0090.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4089,0091.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4090,0092.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4091,0093.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4092,0094.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4093,0095.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4094,0096.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4095,0097.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4096,0098.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4097,0099.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4098,0100.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4099,0101.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4100,0102.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4101,0103.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4102,0104.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4103,0105.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4104,0106.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4105,0107.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4106,0108.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4107,0109.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4108,0110.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4109,0111.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4110,0112.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4111,0113.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4112,0114.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4113,0115.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4114,0116.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4115,0117.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4116,0118.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4117,0119.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4118,0120.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4119,0121.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4120,0122.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4121,0123.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4122,0124.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4123,0125.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4124,0126.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4125,0127.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4126,0128.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4127,0129.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4128,0130.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4129,0131.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4130,0132.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4131,0133.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4132,0134.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4133,0135.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4134,0136.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4135,0137.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4136,0138.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4137,0139.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4138,0140.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4139,0141.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4140,0142.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4141,0143.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4142,0144.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4143,0145.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4144,0146.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4145,0147.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4146,0148.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4147,0149.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4148,0150.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4149,0151.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4150,0152.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4151,0153.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4152,0154.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4153,0155.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4154,0156.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4155,0157.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4156,0158.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4157,0159.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4158,0160.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4159,0161.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4160,0162.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4161,0163.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4162,0164.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4163,0165.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4164,0166.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4165,0167.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4166,0168.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4167,0169.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4168,0170.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4169,0171.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4170,0172.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4171,0173.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4172,0174.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4173,0175.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4174,0176.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4175,0177.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4176,0178.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4177,0179.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4178,0180.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4179,0181.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4180,0182.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4181,0183.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4182,0184.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4183,0185.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4184,0186.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4185,0187.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4186,0188.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4187,0189.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4188,0190.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4189,0191.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4190,0192.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4191,0193.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4192,0194.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4193,0195.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4194,0196.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4195,0197.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4196,0198.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4197,0199.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4198,0200.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4199,0201.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4200,0202.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4201,0203.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4202,0204.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4203,0205.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4204,0206.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4205,0207.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4206,0208.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4207,0209.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4208,0210.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4209,0211.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4210,0212.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4211,0213.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4212,0214.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4213,0215.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4214,0216.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4215,0217.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4216,0218.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4217,0219.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4218,0220.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4219,0221.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4220,0222.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4221,0223.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4222,0224.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4223,0225.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4224,0226.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4225,0227.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4226,0228.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4227,0229.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4228,0230.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4229,0231.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4230,0232.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4231,0233.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4232,0234.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4233,0235.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4234,0236.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4235,0237.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4236,0238.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4237,0239.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4238,0240.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4239,0241.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4240,0242.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4241,0243.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4242,0244.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4243,0245.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4244,0246.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4245,0247.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4246,0248.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4247,0249.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4248,0250.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4249,0251.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4250,0252.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4251,0253.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4252,0254.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4253,0255.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4254,0256.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4255,0257.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4256,0258.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4257,0259.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4258,0260.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4259,0261.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4260,0262.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4261,0263.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4262,0264.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4263,0265.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4264,0266.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4265,0267.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4266,0268.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4267,0269.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4268,0270.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4269,0271.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4270,0272.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4271,0273.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4272,0274.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4273,0275.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4274,0276.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4275,0277.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4276,0278.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4277,0279.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4278,0280.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4279,0281.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4280,0282.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4281,0283.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4282,0284.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4283,0285.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4284,0286.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4285,0287.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4286,0288.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4287,0289.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4288,0290.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4289,0291.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4290,0292.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4291,0293.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4292,0294.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4293,0295.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4294,0296.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4295,0297.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4296,0298.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4297,0299.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4298,0300.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4299,0301.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4300,0302.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4301,0303.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4302,0304.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4303,0305.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4304,0306.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4305,0307.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4306,0308.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4307,0309.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4308,0310.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4309,0311.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4310,0312.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4311,0313.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4312,0314.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4313,0315.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4314,0316.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4315,0317.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4316,0318.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4317,0319.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4318,0320.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4319,0321.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4320,0322.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4321,0323.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4322,0324.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4323,0325.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4324,0326.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4325,0327.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4326,0328.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4327,0329.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4328,0330.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4329,0331.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4330,0332.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4331,0333.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4332,0334.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4333,0335.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4334,0336.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4335,0337.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4336,0338.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4337,0339.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4338,0340.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4339,0341.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4340,0342.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4341,0343.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4342,0344.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4343,0345.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4344,0346.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4345,0347.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4346,0348.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4347,0349.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4348,0350.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4349,0351.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4350,0352.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4351,0353.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4352,0354.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4353,0355.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4354,0356.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4355,0357.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4356,0358.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4357,0359.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4358,0360.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4359,0361.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4360,0362.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4361,0363.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4362,0364.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4363,0365.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4364,0366.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4365,0367.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4366,0368.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4367,0369.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4368,0370.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4369,0371.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4370,0372.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4371,0373.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4372,0374.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4373,0375.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4374,0376.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4375,0377.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4376,0378.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4377,0379.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4378,0380.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4379,0381.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4380,0382.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4381,0383.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4382,0384.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4383,0385.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4384,0386.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4385,0387.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4386,0388.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4387,0389.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4388,0390.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4389,0391.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4390,0392.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4391,0393.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4392,0394.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4393,0395.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4394,0396.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4395,0397.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4396,0398.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4397,0399.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4398,0400.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4399,0401.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4400,0402.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4401,0403.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4402,0404.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4403,0405.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4404,0406.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4405,0407.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4406,0408.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4407,0409.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4408,0410.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4409,0411.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4410,0412.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4411,0413.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4412,0414.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4413,0415.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4414,0416.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4415,0417.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4416,0418.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4417,0419.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4418,0420.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4419,0421.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4420,0422.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4421,0423.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4422,0424.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4423,0425.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4424,0426.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4425,0427.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4426,0428.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4427,0429.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4428,0431.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4429,0432.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4430,0433.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4431,0434.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4432,0435.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
4433,0436.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,train
